Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_01	01	SPL1	0.082	0.079	10/04/2022 11:07:28	A1
plate_01	01	SPL2	0.082	0.081	10/04/2022 11:07:28	B1
plate_01	01	SPL3	0.084	0.082	10/04/2022 11:07:28	C1
plate_01	01	SPL4	0.082	0.081	10/04/2022 11:07:28	D1
plate_01	01	SPL5	0.084	0.082	10/04/2022 11:07:28	E1
plate_01	01	SPL6	0.082	0.080	10/04/2022 11:07:28	F1
plate_01	01	SPL7	0.086	0.083	10/04/2022 11:07:28	G1
plate_01	01	SPL8	0.083	0.080	10/04/2022 11:07:28	H1
plate_01	01	SPL9	0.081	0.079	10/04/2022 11:07:28	A2
plate_01	01	SPL10	0.697	0.648	10/04/2022 11:07:28	B2
plate_01	01	SPL11	0.854	0.767	10/04/2022 11:07:28	C2
plate_01	01	SPL12	0.539	0.474	10/04/2022 11:07:28	D2
plate_01	01	SPL13	0.803	0.715	10/04/2022 11:07:28	E2
plate_01	01	SPL14	0.611	0.539	10/04/2022 11:07:28	F2
plate_01	01	SPL15	0.819	0.725	10/04/2022 11:07:28	G2
plate_01	01	SPL16	0.085	0.082	10/04/2022 11:07:28	H2
plate_01	01	SPL17	0.081	0.079	10/04/2022 11:07:28	A3
plate_01	01	SPL18	0.492	0.451	10/04/2022 11:07:28	B3
plate_01	01	SPL19	0.535	0.475	10/04/2022 11:07:28	C3
plate_01	01	SPL20	0.588	0.511	10/04/2022 11:07:28	D3
plate_01	01	SPL21	0.458	0.414	10/04/2022 11:07:28	E3
plate_01	01	SPL22	0.288	0.263	10/04/2022 11:07:28	F3
plate_01	01	SPL23	0.505	0.457	10/04/2022 11:07:28	G3
plate_01	01	SPL24	0.085	0.083	10/04/2022 11:07:28	H3
plate_01	01	SPL25	0.086	0.084	10/04/2022 11:07:28	A4
plate_01	01	SPL26	0.585	0.529	10/04/2022 11:07:28	B4
plate_01	01	SPL27	0.600	0.499	10/04/2022 11:07:28	C4
plate_01	01	SPL28	0.469	0.408	10/04/2022 11:07:28	D4
plate_01	01	SPL29	0.589	0.528	10/04/2022 11:07:28	E4
plate_01	01	SPL30	0.534	0.469	10/04/2022 11:07:28	F4
plate_01	01	SPL31	0.662	0.587	10/04/2022 11:07:28	G4
plate_01	01	SPL32	0.093	0.090	10/04/2022 11:07:28	H4
plate_01	01	SPL33	0.081	0.079	10/04/2022 11:07:28	A5
plate_01	01	SPL34	0.318	0.296	10/04/2022 11:07:28	B5
plate_01	01	SPL35	0.267	0.242	10/04/2022 11:07:28	C5
plate_01	01	SPL36	0.321	0.281	10/04/2022 11:07:28	D5
plate_01	01	SPL37	0.457	0.400	10/04/2022 11:07:28	E5
plate_01	01	SPL38	0.433	0.390	10/04/2022 11:07:28	F5
plate_01	01	SPL39	0.436	0.398	10/04/2022 11:07:28	G5
plate_01	01	SPL40	0.084	0.082	10/04/2022 11:07:28	H5
plate_01	01	SPL41	0.081	0.079	10/04/2022 11:07:28	A6
plate_01	01	SPL42	0.558	0.492	10/04/2022 11:07:28	B6
plate_01	01	SPL43	0.518	0.455	10/04/2022 11:07:28	C6
plate_01	01	SPL44	0.495	0.437	10/04/2022 11:07:28	D6
plate_01	01	SPL45	0.600	0.510	10/04/2022 11:07:28	E6
plate_01	01	SPL46	0.519	0.458	10/04/2022 11:07:28	F6
plate_01	01	SPL47	0.679	0.647	10/04/2022 11:07:28	G6
plate_01	01	SPL48	0.085	0.082	10/04/2022 11:07:28	H6
plate_01	01	SPL49	0.080	0.079	10/04/2022 11:07:28	A7
plate_01	01	SPL50	0.530	0.472	10/04/2022 11:07:28	B7
plate_01	01	SPL51	0.478	0.416	10/04/2022 11:07:28	C7
plate_01	01	SPL52	0.539	0.456	10/04/2022 11:07:28	D7
plate_01	01	SPL53	0.439	0.388	10/04/2022 11:07:28	E7
plate_01	01	SPL54	0.476	0.427	10/04/2022 11:07:28	F7
plate_01	01	SPL55	0.537	0.482	10/04/2022 11:07:28	G7
plate_01	01	SPL56	0.092	0.089	10/04/2022 11:07:28	H7
plate_01	01	SPL57	0.081	0.079	10/04/2022 11:07:28	A8
plate_01	01	SPL58	0.643	0.575	10/04/2022 11:07:28	B8
plate_01	01	SPL59	0.591	0.519	10/04/2022 11:07:28	C8
plate_01	01	SPL60	0.536	0.453	10/04/2022 11:07:28	D8
plate_01	01	SPL61	0.648	0.562	10/04/2022 11:07:28	E8
plate_01	01	SPL62	0.680	0.595	10/04/2022 11:07:28	F8
plate_01	01	SPL63	0.783	0.688	10/04/2022 11:07:28	G8
plate_01	01	SPL64	0.083	0.081	10/04/2022 11:07:28	H8
plate_01	01	SPL65	0.082	0.080	10/04/2022 11:07:28	A9
plate_01	01	SPL66	0.514	0.464	10/04/2022 11:07:28	B9
plate_01	01	SPL67	0.504	0.443	10/04/2022 11:07:28	C9
plate_01	01	SPL68	0.511	0.440	10/04/2022 11:07:28	D9
plate_01	01	SPL69	0.499	0.442	10/04/2022 11:07:28	E9
plate_01	01	SPL70	0.518	0.463	10/04/2022 11:07:28	F9
plate_01	01	SPL71	0.488	0.434	10/04/2022 11:07:28	G9
plate_01	01	SPL72	0.083	0.081	10/04/2022 11:07:28	H9
plate_01	01	SPL73	0.082	0.081	10/04/2022 11:07:28	A10
plate_01	01	SPL74	0.746	0.675	10/04/2022 11:07:28	B10
plate_01	01	SPL75	0.562	0.496	10/04/2022 11:07:28	C10
plate_01	01	SPL76	0.502	0.453	10/04/2022 11:07:28	D10
plate_01	01	SPL77	0.473	0.426	10/04/2022 11:07:28	E10
plate_01	01	SPL78	0.473	0.427	10/04/2022 11:07:28	F10
plate_01	01	SPL79	0.735	0.653	10/04/2022 11:07:28	G10
plate_01	01	SPL80	0.085	0.081	10/04/2022 11:07:28	H10
plate_01	01	SPL81	0.081	0.079	10/04/2022 11:07:28	A11
plate_01	01	SPL82	0.500	0.458	10/04/2022 11:07:28	B11
plate_01	01	SPL83	0.488	0.443	10/04/2022 11:07:28	C11
plate_01	01	SPL84	0.515	0.464	10/04/2022 11:07:28	D11
plate_01	01	SPL85	0.517	0.474	10/04/2022 11:07:28	E11
plate_01	01	SPL86	0.503	0.467	10/04/2022 11:07:28	F11
plate_01	01	SPL87	0.537	0.486	10/04/2022 11:07:28	G11
plate_01	01	SPL88	0.081	0.078	10/04/2022 11:07:28	H11
plate_01	01	SPL89	0.101	0.097	10/04/2022 11:07:28	A12
plate_01	01	SPL90	0.083	0.081	10/04/2022 11:07:28	B12
plate_01	01	SPL91	0.082	0.080	10/04/2022 11:07:28	C12
plate_01	01	SPL92	0.084	0.082	10/04/2022 11:07:28	D12
plate_01	01	SPL93	0.082	0.080	10/04/2022 11:07:28	E12
plate_01	01	SPL94	0.083	0.080	10/04/2022 11:07:28	F12
plate_01	01	SPL95	0.085	0.082	10/04/2022 11:07:28	G12
plate_01	01	SPL96	0.098	0.091	10/04/2022 11:07:28	H12

Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_02	02	SPL1	0.084	0.080	10/04/2022 11:09:01	A1
plate_02	02	SPL2	0.082	0.080	10/04/2022 11:09:01	B1
plate_02	02	SPL3	0.082	0.080	10/04/2022 11:09:01	C1
plate_02	02	SPL4	0.080	0.078	10/04/2022 11:09:01	D1
plate_02	02	SPL5	0.080	0.079	10/04/2022 11:09:01	E1
plate_02	02	SPL6	0.081	0.079	10/04/2022 11:09:01	F1
plate_02	02	SPL7	0.084	0.082	10/04/2022 11:09:01	G1
plate_02	02	SPL8	0.083	0.080	10/04/2022 11:09:01	H1
plate_02	02	SPL9	0.084	0.083	10/04/2022 11:09:01	A2
plate_02	02	SPL10	0.683	0.611	10/04/2022 11:09:01	B2
plate_02	02	SPL11	0.656	0.596	10/04/2022 11:09:01	C2
plate_02	02	SPL12	0.676	0.635	10/04/2022 11:09:01	D2
