Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_01	01	SPL1	0.083	0.080	11/04/2022 11:22:12	A1
plate_01	01	SPL2	0.082	0.080	11/04/2022 11:22:12	B1
plate_01	01	SPL3	0.085	0.083	11/04/2022 11:22:12	C1
plate_01	01	SPL4	0.083	0.081	11/04/2022 11:22:12	D1
plate_01	01	SPL5	0.082	0.080	11/04/2022 11:22:12	E1
plate_01	01	SPL6	0.083	0.080	11/04/2022 11:22:12	F1
plate_01	01	SPL7	0.086	0.082	11/04/2022 11:22:12	G1
plate_01	01	SPL8	0.085	0.081	11/04/2022 11:22:12	H1
plate_01	01	SPL9	0.077	0.074	11/04/2022 11:22:12	A2
plate_01	01	SPL10	0.729	0.688	11/04/2022 11:22:12	B2
plate_01	01	SPL11	0.642	0.582	11/04/2022 11:22:12	C2
plate_01	01	SPL12	0.575	0.514	11/04/2022 11:22:12	D2
plate_01	01	SPL13	0.858	0.777	11/04/2022 11:22:12	E2
plate_01	01	SPL14	0.690	0.621	11/04/2022 11:22:12	F2
plate_01	01	SPL15	0.706	0.636	11/04/2022 11:22:12	G2
plate_01	01	SPL16	0.077	0.074	11/04/2022 11:22:12	H2
plate_01	01	SPL17	0.083	0.081	11/04/2022 11:22:12	A3
plate_01	01	SPL18	0.608	0.575	11/04/2022 11:22:12	B3
plate_01	01	SPL19	0.581	0.534	11/04/2022 11:22:12	C3
plate_01	01	SPL20	0.601	0.548	11/04/2022 11:22:12	D3
plate_01	01	SPL21	0.637	0.587	11/04/2022 11:22:12	E3
plate_01	01	SPL22	0.354	0.323	11/04/2022 11:22:12	F3
plate_01	01	SPL23	0.607	0.535	11/04/2022 11:22:12	G3
plate_01	01	SPL24	0.083	0.081	11/04/2022 11:22:12	H3
plate_01	01	SPL25	0.085	0.083	11/04/2022 11:22:12	A4
plate_01	01	SPL26	0.522	0.475	11/04/2022 11:22:12	B4
plate_01	01	SPL27	0.655	0.577	11/04/2022 11:22:12	C4
plate_01	01	SPL28	0.520	0.459	11/04/2022 11:22:12	D4
plate_01	01	SPL29	0.641	0.576	11/04/2022 11:22:12	E4
plate_01	01	SPL30	0.561	0.502	11/04/2022 11:22:12	F4
plate_01	01	SPL31	0.652	0.587	11/04/2022 11:22:12	G4
plate_01	01	SPL32	0.085	0.083	11/04/2022 11:22:12	H4
plate_01	01	SPL33	0.080	0.078	11/04/2022 11:22:12	A5
plate_01	01	SPL34	0.389	0.362	11/04/2022 11:22:12	B5
plate_01	01	SPL35	0.294	0.269	11/04/2022 11:22:12	C5
plate_01	01	SPL36	0.347	0.306	11/04/2022 11:22:12	D5
plate_01	01	SPL37	0.482	0.438	11/04/2022 11:22:12	E5
plate_01	01	SPL38	0.454	0.418	11/04/2022 11:22:12	F5
plate_01	01	SPL39	0.474	0.434	11/04/2022 11:22:12	G5
plate_01	01	SPL40	0.085	0.082	11/04/2022 11:22:12	H5
plate_01	01	SPL41	0.080	0.078	11/04/2022 11:22:12	A6
plate_01	01	SPL42	0.610	0.546	11/04/2022 11:22:12	B6
plate_01	01	SPL43	0.574	0.514	11/04/2022 11:22:12	C6
plate_01	01	SPL44	0.568	0.479	11/04/2022 11:22:12	D6
plate_01	01	SPL45	0.627	0.587	11/04/2022 11:22:12	E6
plate_01	01	SPL46	0.557	0.500	11/04/2022 11:22:12	F6
plate_01	01	SPL47	0.750	0.706	11/04/2022 11:22:12	G6
plate_01	01	SPL48	0.078	0.075	11/04/2022 11:22:12	H6
plate_01	01	SPL49	0.081	0.079	11/04/2022 11:22:12	A7
plate_01	01	SPL50	0.551	0.511	11/04/2022 11:22:12	B7
plate_01	01	SPL51	0.500	0.459	11/04/2022 11:22:12	C7
plate_01	01	SPL52	0.568	0.507	11/04/2022 11:22:12	D7
plate_01	01	SPL53	0.598	0.542	11/04/2022 11:22:12	E7
plate_01	01	SPL54	0.650	0.592	11/04/2022 11:22:12	F7
plate_01	01	SPL55	0.558	0.518	11/04/2022 11:22:12	G7
plate_01	01	SPL56	0.092	0.089	11/04/2022 11:22:12	H7
plate_01	01	SPL57	0.084	0.081	11/04/2022 11:22:12	A8
plate_01	01	SPL58	0.638	0.583	11/04/2022 11:22:12	B8
plate_01	01	SPL59	0.618	0.553	11/04/2022 11:22:12	C8
plate_01	01	SPL60	0.599	0.517	11/04/2022 11:22:12	D8
plate_01	01	SPL61	0.678	0.597	11/04/2022 11:22:12	E8
plate_01	01	SPL62	0.684	0.608	11/04/2022 11:22:12	F8
plate_01	01	SPL63	0.845	0.756	11/04/2022 11:22:12	G8
plate_01	01	SPL64	0.080	0.077	11/04/2022 11:22:12	H8
plate_01	01	SPL65	0.082	0.080	11/04/2022 11:22:12	A9
plate_01	01	SPL66	0.677	0.620	11/04/2022 11:22:12	B9
plate_01	01	SPL67	0.540	0.489	11/04/2022 11:22:12	C9
plate_01	01	SPL68	0.552	0.494	11/04/2022 11:22:12	D9
plate_01	01	SPL69	0.690	0.620	11/04/2022 11:22:12	E9
plate_01	01	SPL70	0.580	0.529	11/04/2022 11:22:12	F9
plate_01	01	SPL71	0.484	0.445	11/04/2022 11:22:12	G9
plate_01	01	SPL72	0.084	0.081	11/04/2022 11:22:12	H9
plate_01	01	SPL73	0.083	0.081	11/04/2022 11:22:12	A10
plate_01	01	SPL74	0.761	0.700	11/04/2022 11:22:12	B10
plate_01	01	SPL75	0.477	0.439	11/04/2022 11:22:12	C10
plate_01	01	SPL76	0.622	0.576	11/04/2022 11:22:12	D10
plate_01	01	SPL77	0.447	0.409	11/04/2022 11:22:12	E10
plate_01	01	SPL78	0.471	0.432	11/04/2022 11:22:12	F10
plate_01	01	SPL79	0.793	0.710	11/04/2022 11:22:12	G10
plate_01	01	SPL80	0.077	0.074	11/04/2022 11:22:12	H10
plate_01	01	SPL81	0.086	0.082	11/04/2022 11:22:12	A11
plate_01	01	SPL82	0.466	0.440	11/04/2022 11:22:12	B11
plate_01	01	SPL83	0.488	0.459	11/04/2022 11:22:12	C11
plate_01	01	SPL84	0.496	0.461	11/04/2022 11:22:12	D11
plate_01	01	SPL85	0.652	0.606	11/04/2022 11:22:12	E11
plate_01	01	SPL86	0.492	0.462	11/04/2022 11:22:12	F11
plate_01	01	SPL87	0.400	0.372	11/04/2022 11:22:12	G11
plate_01	01	SPL88	0.081	0.077	11/04/2022 11:22:12	H11
plate_01	01	SPL89	0.094	0.090	11/04/2022 11:22:12	A12
plate_01	01	SPL90	0.077	0.074	11/04/2022 11:22:12	B12
plate_01	01	SPL91	0.083	0.081	11/04/2022 11:22:12	C12
plate_01	01	SPL92	0.085	0.082	11/04/2022 11:22:12	D12
plate_01	01	SPL93	0.081	0.079	11/04/2022 11:22:12	E12
plate_01	01	SPL94	0.083	0.080	11/04/2022 11:22:12	F12
plate_01	01	SPL95	0.109	0.105	11/04/2022 11:22:12	G12
plate_01	01	SPL96	0.104	0.097	11/04/2022 11:22:12	H12

Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_02	02	SPL1	0.085	0.082	11/04/2022 11:23:14	A1
plate_02	02	SPL2	0.081	0.078	11/04/2022 11:23:14	B1
plate_02	02	SPL3	0.082	0.080	11/04/2022 11:23:14	C1
plate_02	02	SPL4	0.080	0.078	11/04/2022 11:23:14	D1
plate_02	02	SPL5	0.080	0.077	11/04/2022 11:23:14	E1
plate_02	02	SPL6	0.081	0.079	11/04/2022 11:23:14	F1
plate_02	02	SPL7	0.083	0.079	11/04/2022 11:23:14	G1
plate_02	02	SPL8	0.082	0.079	11/04/2022 11:23:14	H1
plate_02	02	SPL9	0.085	0.081	11/04/2022 11:23:14	A2
plate_02	02	SPL10	0.725	0.652	11/04/2022 11:23:14	B2
plate_02	02	SPL11	0.728	0.684	11/04/2022 11:23:14	C2
plate_02	02	SPL12	0.762	0.664	11/04/2022 11:23:14	D2
plate_02	02	SPL13	0.681	0.640	11/04/2022 11:23:14	E2
plate_02	02	SPL14	0.660	0.591	11/04/2022 11:23:14	F2
plate_02	02	SPL15	0.794	0.711	11/04/2022 11:23:14	G2
plate_02	02	SPL16	0.096	0.091	11/04/2022 11:23:14	H2
plate_02	02	SPL17	0.083	0.080	11/04/2022 11:23:14	A3
plate_02	02	SPL18	0.532	0.492	11/04/2022 11:23:14	B3
plate_02	02	SPL19	0.228	0.205	11/04/2022 11:23:14	C3
plate_02	02	SPL20	0.419	0.394	11/04/2022 11:23:14	D3
plate_02	02	SPL21	0.615	0.557	11/04/2022 11:23:14	E3
plate_02	02	SPL22	0.639	0.592	11/04/2022 11:23:14	F3
plate_02	02	SPL23	0.442	0.399	11/04/2022 11:23:14	G3
plate_02	02	SPL24	0.081	0.077	11/04/2022 11:23:14	H3
plate_02	02	SPL25	0.084	0.081	11/04/2022 11:23:14	A4
plate_02	02	SPL26	0.668	0.594	11/04/2022 11:23:14	B4
plate_02	02	SPL27	0.483	0.445	11/04/2022 11:23:14	C4
plate_02	02	SPL28	0.520	0.485	11/04/2022 11:23:14	D4
plate_02	02	SPL29	0.580	0.521	11/04/2022 11:23:14	E4
plate_02	02	SPL30	0.562	0.508	11/04/2022 11:23:14	F4
plate_02	02	SPL31	0.647	0.581	11/04/2022 11:23:14	G4
plate_02	02	SPL32	0.083	0.080	11/04/2022 11:23:14	H4
plate_02	02	SPL33	0.082	0.079	11/04/2022 11:23:14	A5
plate_02	02	SPL34	0.759	0.692	11/04/2022 11:23:14	B5
plate_02	02	SPL35	0.565	0.523	11/04/2022 11:23:14	C5
plate_02	02	SPL36	0.675	0.605	11/04/2022 11:23:14	D5
