Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_01	01	SPL1	0.083	0.081	06/04/2022 22:44:35	A1
plate_01	01	SPL2	0.081	0.082	06/04/2022 22:44:35	B1
plate_01	01	SPL3	0.083	0.083	06/04/2022 22:44:35	C1
plate_01	01	SPL4	0.082	0.083	06/04/2022 22:44:35	D1
plate_01	01	SPL5	0.083	0.083	06/04/2022 22:44:35	E1
plate_01	01	SPL6	0.083	0.082	06/04/2022 22:44:35	F1
plate_01	01	SPL7	0.085	0.084	06/04/2022 22:44:35	G1
plate_01	01	SPL8	0.088	0.087	06/04/2022 22:44:35	H1
plate_01	01	SPL9	0.080	0.081	06/04/2022 22:44:35	A2
plate_01	01	SPL10	0.546	0.421	06/04/2022 22:44:35	B2
plate_01	01	SPL11	0.329	0.275	06/04/2022 22:44:35	C2
plate_01	01	SPL12	0.278	0.227	06/04/2022 22:44:35	D2
plate_01	01	SPL13	0.467	0.385	06/04/2022 22:44:35	E2
plate_01	01	SPL14	0.313	0.253	06/04/2022 22:44:35	F2
plate_01	01	SPL15	0.308	0.250	06/04/2022 22:44:35	G2
plate_01	01	SPL16	0.082	0.083	06/04/2022 22:44:35	H2
plate_01	01	SPL17	0.080	0.081	06/04/2022 22:44:35	A3
plate_01	01	SPL18	0.198	0.148	06/04/2022 22:44:35	B3
plate_01	01	SPL19	0.118	0.106	06/04/2022 22:44:35	C3
plate_01	01	SPL20	0.127	0.111	06/04/2022 22:44:35	D3
plate_01	01	SPL21	0.193	0.152	06/04/2022 22:44:35	E3
plate_01	01	SPL22	0.129	0.111	06/04/2022 22:44:35	F3
plate_01	01	SPL23	0.122	0.107	06/04/2022 22:44:35	G3
plate_01	01	SPL24	0.084	0.084	06/04/2022 22:44:35	H3
plate_01	01	SPL25	0.082	0.083	06/04/2022 22:44:35	A4
plate_01	01	SPL26	0.383	0.286	06/04/2022 22:44:35	B4
plate_01	01	SPL27	0.377	0.286	06/04/2022 22:44:35	C4
plate_01	01	SPL28	0.226	0.183	06/04/2022 22:44:35	D4
plate_01	01	SPL29	0.382	0.287	06/04/2022 22:44:35	E4
plate_01	01	SPL30	0.284	0.220	06/04/2022 22:44:35	F4
plate_01	01	SPL31	0.302	0.257	06/04/2022 22:44:35	G4
plate_01	01	SPL32	0.083	0.084	06/04/2022 22:44:35	H4
plate_01	01	SPL33	0.080	0.081	06/04/2022 22:44:35	A5
plate_01	01	SPL34	0.187	0.148	06/04/2022 22:44:35	B5
plate_01	01	SPL35	0.122	0.108	06/04/2022 22:44:35	C5
plate_01	01	SPL36	0.133	0.118	06/04/2022 22:44:35	D5
