Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_03	03	SPL10	0.142	0.124	05/04/2022 21:15:53	B2
plate_03	03	SPL11	0.135	0.119	05/04/2022 21:15:53	C2
plate_03	03	SPL12	0.136	0.119	05/04/2022 21:15:53	D2
plate_03	03	SPL13	0.200	0.167	05/04/2022 21:15:53	E2
plate_03	03	SPL14	0.168	0.145	05/04/2022 21:15:53	F2
plate_03	03	SPL15	0.121	0.110	05/04/2022 21:15:53	G2
plate_03	03	SPL16	0.084	0.084	05/04/2022 21:15:53	H2
plate_03	03	SPL17	0.079	0.080	05/04/2022 21:15:53	A3
plate_03	03	SPL18	0.130	0.116	05/04/2022 21:15:53	B3
plate_03	03	SPL19	0.106	0.099	05/04/2022 21:15:53	C3
plate_03	03	SPL20	0.095	0.092	05/04/2022 21:15:53	D3
plate_03	03	SPL21	0.116	0.110	05/04/2022 21:15:53	E3
plate_03	03	SPL22	0.105	0.098	05/04/2022 21:15:53	F3
plate_03	03	SPL23	0.109	0.100	05/04/2022 21:15:53	G3
plate_03	03	SPL24	0.082	0.083	05/04/2022 21:15:53	H3
plate_03	03	SPL25	0.082	0.083	05/04/2022 21:15:53	A4
plate_03	03	SPL26	0.153	0.131	05/04/2022 21:15:53	B4
plate_03	03	SPL27	0.145	0.125	05/04/2022 21:15:53	C4
plate_03	03	SPL28	0.134	0.115	05/04/2022 21:15:53	D4
plate_03	03	SPL29	0.141	0.127	05/04/2022 21:15:53	E4
plate_03	03	SPL30	0.133	0.120	05/04/2022 21:15:53	F4
plate_03	03	SPL31	0.126	0.117	05/04/2022 21:15:53	G4
plate_03	03	SPL32	0.082	0.083	05/04/2022 21:15:53	H4
plate_03	03	SPL33	0.080	0.081	05/04/2022 21:15:53	A5
plate_03	03	SPL34	0.108	0.100	05/04/2022 21:15:53	B5
plate_03	03	SPL35	0.106	0.100	05/04/2022 21:15:53	C5
plate_03	03	SPL36	0.105	0.097	05/04/2022 21:15:53	D5
plate_03	03	SPL37	0.122	0.114	05/04/2022 21:15:53	E5
plate_03	03	SPL38	0.132	0.117	05/04/2022 21:15:53	F5
plate_03	03	SPL39	0.112	0.102	05/04/2022 21:15:53	G5
plate_03	03	SPL40	0.082	0.083	05/04/2022 21:15:53	H5
plate_03	03	SPL41	0.081	0.082	05/04/2022 21:15:53	A6
plate_03	03	SPL42	0.138	0.118	05/04/2022 21:15:53	B6
plate_03	03	SPL43	0.208	0.165	05/04/2022 21:15:53	C6
plate_03	03	SPL44	0.192	0.152	05/04/2022 21:15:53	D6
plate_03	03	SPL45	0.235	0.183	05/04/2022 21:15:53	E6
plate_03	03	SPL46	0.183	0.150	05/04/2022 21:15:53	F6
plate_03	03	SPL47	0.175	0.147	05/04/2022 21:15:53	G6
plate_03	03	SPL48	0.083	0.084	05/04/2022 21:15:53	H6
plate_03	03	SPL49	0.080	0.081	05/04/2022 21:15:53	A7
plate_03	03	SPL50	0.106	0.098	05/04/2022 21:15:53	B7
plate_03	03	SPL51	0.105	0.097	05/04/2022 21:15:53	C7
plate_03	03	SPL52	0.101	0.095	05/04/2022 21:15:53	D7
plate_03	03	SPL53	0.111	0.103	05/04/2022 21:15:53	E7
plate_03	03	SPL54	0.114	0.104	05/04/2022 21:15:53	F7
plate_03	03	SPL55	0.114	0.106	05/04/2022 21:15:53	G7
plate_03	03	SPL56	0.081	0.083	05/04/2022 21:15:53	H7
plate_03	03	SPL57	0.080	0.081	05/04/2022 21:15:53	A8
plate_03	03	SPL58	0.125	0.111	05/04/2022 21:15:53	B8
plate_03	03	SPL59	0.230	0.180	05/04/2022 21:15:53	C8
plate_03	03	SPL60	0.229	0.177	05/04/2022 21:15:53	D8
plate_03	03	SPL61	0.200	0.161	05/04/2022 21:15:53	E8
plate_03	03	SPL62	0.194	0.157	05/04/2022 21:15:53	F8
plate_03	03	SPL63	0.178	0.149	05/04/2022 21:15:53	G8
plate_03	03	SPL64	0.081	0.082	05/04/2022 21:15:53	H8
plate_03	03	SPL65	0.081	0.082	05/04/2022 21:15:53	A9
plate_03	03	SPL66	0.115	0.104	05/04/2022 21:15:53	B9
plate_03	03	SPL67	0.110	0.100	05/04/2022 21:15:53	C9
plate_03	03	SPL68	0.115	0.104	05/04/2022 21:15:53	D9
plate_03	03	SPL69	0.119	0.110	05/04/2022 21:15:53	E9
plate_03	03	SPL70	0.122	0.110	05/04/2022 21:15:53	F9
plate_03	03	SPL71	0.118	0.108	05/04/2022 21:15:53	G9
plate_03	03	SPL72	0.081	0.083	05/04/2022 21:15:53	H9
plate_03	03	SPL73	0.079	0.080	05/04/2022 21:15:53	A10
plate_03	03	SPL74	0.158	0.129	05/04/2022 21:15:53	B10
plate_03	03	SPL75	0.157	0.129	05/04/2022 21:15:53	C10
plate_03	03	SPL76	0.173	0.137	05/04/2022 21:15:53	D10
plate_03	03	SPL77	0.299	0.196	05/04/2022 21:15:53	E10
plate_03	03	SPL78	0.166	0.130	05/04/2022 21:15:53	F10
plate_03	03	SPL79	0.157	0.128	05/04/2022 21:15:53	G10
plate_03	03	SPL80	0.081	0.082	05/04/2022 21:15:53	H10
plate_03	03	SPL81	0.078	0.079	05/04/2022 21:15:53	A11
plate_03	03	SPL82	0.115	0.104	05/04/2022 21:15:53	B11
plate_03	03	SPL83	0.116	0.105	05/04/2022 21:15:53	C11
plate_03	03	SPL84	0.118	0.105	05/04/2022 21:15:53	D11
plate_03	03	SPL85	0.137	0.117	05/04/2022 21:15:53	E11
plate_03	03	SPL86	0.146	0.120	05/04/2022 21:15:53	F11
plate_03	03	SPL87	0.125	0.110	05/04/2022 21:15:53	G11
plate_03	03	SPL88	0.081	0.082	05/04/2022 21:15:53	H11
plate_03	03	SPL89	0.078	0.079	05/04/2022 21:15:53	A12
plate_03	03	SPL90	0.080	0.082	05/04/2022 21:15:53	B12
plate_03	03	SPL91	0.080	0.081	05/04/2022 21:15:53	C12
plate_03	03	SPL92	0.080	0.081	05/04/2022 21:15:53	D12
plate_03	03	SPL93	0.080	0.081	05/04/2022 21:15:53	E12
plate_03	03	SPL94	0.079	0.081	05/04/2022 21:15:53	F12
plate_03	03	SPL95	0.080	0.082	05/04/2022 21:15:53	G12
plate_03	03	SPL96	0.081	0.082	05/04/2022 21:15:53	H12

Plate ID	Barcode	Well ID	Read 1:650	Read 2:750	Reading Date/Time	Well
plate_04	04	SPL1	0.078	0.079	05/04/2022 21:17:03	A1
plate_04	04	SPL2	0.080	0.081	05/04/2022 21:17:03	B1
plate_04	04	SPL3	0.085	0.086	05/04/2022 21:17:03	C1
plate_04	04	SPL4	0.080	0.082	05/04/2022 21:17:03	D1
plate_04	04	SPL5	0.083	0.085	05/04/2022 21:17:03	E1
plate_04	04	SPL6	0.081	0.083	05/04/2022 21:17:03	F1
plate_04	04	SPL7	0.081	0.083	05/04/2022 21:17:03	G1
plate_04	04	SPL8	0.083	0.083	05/04/2022 21:17:03	H1
plate_04	04	SPL9	0.078	0.079	05/04/2022 21:17:03	A2
plate_04	04	SPL10	0.171	0.137	05/04/2022 21:17:03	B2
plate_04	04	SPL11	0.120	0.108	05/04/2022 21:17:03	C2
plate_04	04	SPL12	0.107	0.102	05/04/2022 21:17:03	D2
plate_04	04	SPL13	0.136	0.118	05/04/2022 21:17:03	E2
plate_04	04	SPL14	0.107	0.105	05/04/2022 21:17:03	F2
plate_04	04	SPL15	0.125	0.114	05/04/2022 21:17:03	G2
plate_04	04	SPL16	0.082	0.083	05/04/2022 21:17:03	H2
plate_04	04	SPL17	0.078	0.080	05/04/2022 21:17:03	A3
plate_04	04	SPL18	0.129	0.111	05/04/2022 21:17:03	B3
plate_04	04	SPL19	0.112	0.105	05/04/2022 21:17:03	C3
plate_04	04	SPL20	0.102	0.096	05/04/2022 21:17:03	D3
plate_04	04	SPL21	0.113	0.106	05/04/2022 21:17:03	E3
plate_04	04	SPL22	0.105	0.100	05/04/2022 21:17:03	F3
plate_04	04	SPL23	0.113	0.105	05/04/2022 21:17:03	G3
plate_04	04	SPL24	0.083	0.083	05/04/2022 21:17:03	H3
plate_04	04	SPL25	0.079	0.081	05/04/2022 21:17:03	A4
plate_04	04	SPL26	0.137	0.118	05/04/2022 21:17:03	B4
plate_04	04	SPL27	0.125	0.108	05/04/2022 21:17:03	C4
plate_04	04	SPL28	0.123	0.109	05/04/2022 21:17:03	D4
plate_04	04	SPL29	0.181	0.148	05/04/2022 21:17:03	E4
plate_04	04	SPL30	0.125	0.111	05/04/2022 21:17:03	F4
plate_04	04	SPL31	0.127	0.114	05/04/2022 21:17:03	G4
plate_04	04	SPL32	0.082	0.083	05/04/2022 21:17:03	H4
plate_04	04	SPL33	0.080	0.082	05/04/2022 21:17:03	A5
plate_04	04	SPL34	0.111	0.102	05/04/2022 21:17:03	B5
plate_04	04	SPL35	0.105	0.098	05/04/2022 21:17:03	C5
plate_04	04	SPL36	0.103	0.097	05/04/2022 21:17:03	D5
plate_04	04	SPL37	0.110	0.101	05/04/2022 21:17:03	E5
plate_04	04	SPL38	0.107	0.099	05/04/2022 21:17:03	F5
plate_04	04	SPL39	0.115	0.105	05/04/2022 21:17:03	G5
plate_04	04	SPL40	0.083	0.084	05/04/2022 21:17:03	H5
plate_04	04	SPL41	0.079	0.081	05/04/2022 21:17:03	A6
plate_04	04	SPL42	0.203	0.151	05/04/2022 21:17:03	B6
plate_04	04	SPL43	0.155	0.123	05/04/2022 21:17:03	C6
plate_04	04	SPL44	0.193	0.148	05/04/2022 21:17:03	D6
plate_04	04	SPL45	0.202	0.158	05/04/2022 21:17:03	E6
plate_04	04	SPL46	0.139	0.118	05/04/2022 21:17:03	F6
plate_04	04	SPL47	0.131	0.117	05/04/2022 21:17:03	G6
plate_04	04	SPL48	0.084	0.085	05/04/2022 21:17:03	H6
plate_04	04	SPL49	0.080	0.081	05/04/2022 21:17:03	A7
plate_04	04	SPL50	0.110	0.100	05/04/2022 21:17:03	B7
plate_04	04	SPL51	0.115	0.104	05/04/2022 21:17:03	C7
plate_04	04	SPL52	0.108	0.099	05/04/2022 21:17:03	D7
plate_04	04	SPL53	0.113	0.104	05/04/2022 21:17:03	E7
plate_04	04	SPL54	0.110	0.102	05/04/2022 21:17:03	F7
plate_04	04	SPL55	0.114	0.107	05/04/2022 21:17:03	G7
plate_04	04	SPL56	0.082	0.083	05/04/2022 21:17:03	H7
plate_04	04	SPL57	0.080	0.081	05/04/2022 21:17:03	A8
plate_04	04	SPL58	0.226	0.141	05/04/2022 21:17:03	B8
plate_04	04	SPL59	0.167	0.131	05/04/2022 21:17:03	C8
plate_04	04	SPL60	0.343	0.232	05/04/2022 21:17:03	D8
plate_04	04	SPL61	0.079	0.081	05/04/2022 21:17:03	E8
plate_04	04	SPL62	0.176	0.128	05/04/2022 21:17:03	F8
plate_04	04	SPL63	0.137	0.113	05/04/2022 21:17:03	G8
plate_04	04	SPL64	0.083	0.083	05/04/2022 21:17:03	H8
plate_04	04	SPL65	0.080	0.081	05/04/2022 21:17:03	A9
plate_04	04	SPL66	0.117	0.103	05/04/2022 21:17:03	B9
plate_04	04	SPL67	0.097	0.089	05/04/2022 21:17:03	C9
plate_04	04	SPL68	0.128	0.109	05/04/2022 21:17:03	D9
plate_04	04	SPL69	0.100	0.094	05/04/2022 21:17:03	E9
plate_04	04	SPL70	0.116	0.103	05/04/2022 21:17:03	F9
plate_04	04	SPL71	0.107	0.099	05/04/2022 21:17:03	G9
plate_04	04	SPL72	0.083	0.084	05/04/2022 21:17:03	H9
plate_04	04	SPL73	0.080	0.081	05/04/2022 21:17:03	A10
plate_04	04	SPL74	0.193	0.151	05/04/2022 21:17:03	B10
plate_04	04	SPL75	0.124	0.109	05/04/2022 21:17:03	C10
plate_04	04	SPL76	0.136	0.116	05/04/2022 21:17:03	D10
plate_04	04	SPL77	0.124	0.115	05/04/2022 21:17:03	E10
plate_04	04	SPL78	0.112	0.103	05/04/2022 21:17:03	F10
plate_04	04	SPL79	0.104	0.099	05/04/2022 21:17:03	G10
plate_04	04	SPL80	0.081	0.082	05/04/2022 21:17:03	H10
plate_04	04	SPL81	0.079	0.080	05/04/2022 21:17:03	A11
plate_04	04	SPL82	0.120	0.103	05/04/2022 21:17:03	B11
plate_04	04	SPL83	0.098	0.093	05/04/2022 21:17:03	C11
plate_04	04	SPL84	0.094	0.090	05/04/2022 21:17:03	D11
plate_04	04	SPL85	0.120	0.106	05/04/2022 21:17:03	E11
plate_04	04	SPL86	0.114	0.102	05/04/2022 21:17:03	F11
plate_04	04	SPL87	0.121	0.107	05/04/2022 21:17:03	G11
plate_04	04	SPL88	0.082	0.083	05/04/2022 21:17:03	H11
plate_04	04	SPL89	0.079	0.079	05/04/2022 21:17:03	A12
plate_04	04	SPL90	0.080	0.081	05/04/2022 21:17:03	B12
plate_04	04	SPL91	0.080	0.081	05/04/2022 21:17:03	C12
plate_04	04	SPL92	0.081	0.083	05/04/2022 21:17:03	D12
plate_04	04	SPL93	0.081	0.082	05/04/2022 21:17:03	E12
plate_04	04	SPL94	0.080	0.081	05/04/2022 21:17:03	F12
plate_04	04	SPL95	0.081	0.082	05/04/2022 21:17:03	G12
